,distance_file,ls_av_elapsed_time,ls_av_cost,ls_best_cost,vnd_av_elapsed_time,vnd_av_cost,vnd_best_cost,bvns_av_elapsed_time,bvns_av_cost,bvns_best_cost,ts_av_elapsed_time,ts_av_cost,ts_best_cost
0,./data/10nodes/dis_29.txt,0.006716897487640381,1561.29,829,0.03604597806930542,725.44,553,0.20105207920074464,583.3,502,0.2023411774635315,833.57,595
1,./data/10nodes/dis_1.txt,0.006538527011871338,1410.32,872,0.03195606708526611,704.19,552,0.2009245276451111,576.78,499,0.20199368000030518,797.25,603
2,./data/10nodes/dis_12.txt,0.005975322723388672,1623.12,967,0.03190316438674927,672.67,495,0.20088156223297118,544.72,465,0.20221760749816894,803.99,612
3,./data/10nodes/dis_4.txt,0.0052177000045776365,1460.25,904,0.034894425868988034,712.93,488,0.20089205741882324,569.8,443,0.20242213249206542,785.32,574
4,./data/10nodes/dis_25.txt,0.00594550609588623,1507.77,637,0.0357177472114563,652.62,436,0.20096081256866455,500.11,424,0.20268824100494384,742.25,490
5,./data/10nodes/dis_28.txt,0.006207904815673828,1694.12,1077,0.034355883598327634,766.73,544,0.20088823795318603,618.23,530,0.2022996139526367,909.41,670
6,./data/10nodes/dis_8.txt,0.005978384017944336,1507.75,895,0.03200976848602295,727.62,552,0.20096155881881714,598.96,504,0.2021392798423767,845.07,673
7,./data/10nodes/dis_13.txt,0.006343991756439209,1399.4,917,0.03145049571990967,688.56,544,0.20092506647109987,558.27,464,0.20241386890411378,770.1,583
8,./data/10nodes/dis_22.txt,0.006042282581329345,1444.52,868,0.03163666725158691,738.19,537,0.20084874629974364,559.93,426,0.20234428644180297,775.53,426
9,./data/10nodes/dis_0.txt,0.0062254762649536135,1588.1,1012,0.0332678747177124,724.27,530,0.20108966588973998,584.49,511,0.2022644352912903,879.36,670
10,./data/10nodes/dis_6.txt,0.005989949703216552,1710.35,875,0.034687421321868896,824.54,582,0.20092396974563598,675.8,554,0.20205845594406127,962.76,666
11,./data/10nodes/dis_11.txt,0.005128664970397949,1595.11,978,0.033423843383789065,749.55,545,0.20093265056610107,593.72,498,0.20251271963119508,819.17,612
12,./data/10nodes/dis_18.txt,0.005346317291259766,1467.4,813,0.03484424352645874,725.56,516,0.20090709924697875,589.94,476,0.2019631290435791,768.92,607
13,./data/10nodes/dis_2.txt,0.006117057800292969,1437.73,793,0.03560335397720337,659.32,455,0.20086522817611693,544.83,455,0.20205743551254274,790.92,578
14,./data/10nodes/dis_20.txt,0.005177249908447265,1468.14,917,0.03341033935546875,723.75,556,0.20101028203964233,586.45,511,0.20241488456726076,788.28,610
15,./data/10nodes/dis_21.txt,0.006058986186981201,1522.15,911,0.03452761173248291,791.18,576,0.2010116982460022,634.55,535,0.20243342399597167,843.4,663
16,./data/10nodes/dis_16.txt,0.005579137802124023,1512.12,961,0.03259006500244141,679.94,490,0.20084476709365845,504.36,373,0.20238857269287108,759.09,512
17,./data/10nodes/dis_24.txt,0.0062658929824829105,1537.07,903,0.033430907726287845,780.49,586,0.2008821964263916,654.66,558,0.20202670574188233,923.86,765
18,./data/10nodes/dis_23.txt,0.005399138927459717,1456.42,904,0.03335297584533691,710.32,492,0.20101812362670898,560.33,447,0.20224930524826049,767.32,507
19,./data/10nodes/dis_3.txt,0.0059267163276672365,1500.21,923,0.03548216581344604,673.49,485,0.20082329988479614,553.66,485,0.2023794937133789,810.08,578
20,./data/10nodes/dis_9.txt,0.005914726257324219,1564.84,949,0.03349334716796875,731.45,543,0.2009945559501648,609.2,492,0.20219666719436646,856.02,608
21,./data/10nodes/dis_27.txt,0.005879573822021485,1548.96,1034,0.033940045833587645,778.59,578,0.20105016469955445,625.82,523,0.20235531091690062,871.94,595
22,./data/10nodes/dis_17.txt,0.005839633941650391,1551.51,960,0.03544132947921753,779.12,599,0.20094888687133788,685.64,599,0.2021946620941162,884.75,718
23,./data/10nodes/dis_26.txt,0.0056825923919677735,1733.15,1051,0.03496706008911133,793.2,583,0.20093430042266847,635.61,563,0.20243775367736816,926.78,727
24,./data/10nodes/dis_7.txt,0.005371603965759277,1300.68,694,0.03262254238128662,641.07,463,0.2008453130722046,540.05,463,0.20239433288574218,693.66,565
25,./data/10nodes/dis_15.txt,0.005021159648895264,1408.81,857,0.03315239429473877,694.75,545,0.2008362317085266,577.98,484,0.20256272554397584,720.0,597
26,./data/10nodes/dis_5.txt,0.005891225337982178,1619.21,946,0.03565110445022583,808.07,584,0.2008540439605713,655.7,562,0.20230748891830444,932.82,707
27,./data/10nodes/dis_14.txt,0.005971319675445556,1706.95,945,0.035981884002685545,744.61,585,0.20091079473495482,637.98,571,0.20225005865097045,920.76,721
28,./data/10nodes/dis_10.txt,0.006588356494903564,1630.13,994,0.036067147254943845,711.09,455,0.20084403991699218,578.55,455,0.20237934589385986,885.69,641
29,./data/10nodes/dis_19.txt,0.0060269999504089355,1991.68,1272,0.03474650859832764,829.32,652,0.2010595655441284,678.67,632,0.20224849700927736,1044.15,788
