,distance_file,ls_av_elapsed_time,ls_av_cost,ls_best_cost,vnd_av_elapsed_time,vnd_av_cost,vnd_best_cost,bvns_av_elapsed_time,bvns_av_cost,bvns_best_cost,ts_av_elapsed_time,ts_av_cost,ts_best_cost
0,./data/10nodes/dis_29.txt,0.00412930965423584,1011.34,755,0.031772348880767826,700.05,532,0.20080997705459594,571.22,502,0.20220559120178222,759.05,605
1,./data/10nodes/dis_1.txt,0.003277335166931152,1010.91,748,0.02711066007614136,686.52,535,0.20085649013519288,573.85,499,0.20218078374862672,734.34,605
2,./data/10nodes/dis_12.txt,0.003112645149230957,1002.04,681,0.0262738561630249,648.49,489,0.20092273950576783,531.41,465,0.20235108375549316,727.73,562
3,./data/10nodes/dis_4.txt,0.004249577522277832,991.08,673,0.03121880292892456,699.2,495,0.20084913253784178,561.46,443,0.20219375371932982,727.73,523
4,./data/10nodes/dis_25.txt,0.0035541152954101565,993.29,535,0.02847604751586914,623.57,445,0.20082552671432496,486.03,408,0.2023301386833191,665.64,494
5,./data/10nodes/dis_28.txt,0.0037726640701293947,1132.54,820,0.03134312868118286,763.89,556,0.20086045026779176,617.13,530,0.20216416120529174,857.11,636
6,./data/10nodes/dis_8.txt,0.003929741382598877,1042.9,702,0.03040843963623047,707.85,538,0.2008400845527649,580.67,504,0.2022794508934021,745.43,554
7,./data/10nodes/dis_13.txt,0.003908841609954834,968.1,712,0.031024694442749023,660.6,515,0.20072476148605348,550.17,464,0.20235926151275635,711.11,552
8,./data/10nodes/dis_22.txt,0.003732337951660156,1041.94,680,0.027575068473815918,695.03,426,0.20070064544677735,548.81,426,0.20220621824264526,747.14,531
9,./data/10nodes/dis_0.txt,0.003130004405975342,1043.69,678,0.026565961837768555,686.18,511,0.20066574096679687,579.58,511,0.2021894359588623,775.17,576
10,./data/10nodes/dis_6.txt,0.0038997578620910646,1198.17,900,0.03165828943252563,817.16,582,0.2009195613861084,671.24,554,0.20216062784194946,897.06,656
11,./data/10nodes/dis_11.txt,0.00363844633102417,1061.33,735,0.02764272451400757,713.31,535,0.20074107646942138,590.18,498,0.20223169326782225,747.39,617
12,./data/10nodes/dis_18.txt,0.003681175708770752,1052.34,724,0.031672549247741696,705.76,545,0.20064844369888304,590.62,476,0.20239270210266114,712.8,553
13,./data/10nodes/dis_2.txt,0.0033520722389221193,990.36,651,0.028962256908416747,658.46,472,0.20091386795043945,527.19,455,0.20230014324188234,727.36,556
14,./data/10nodes/dis_20.txt,0.003859190940856934,994.96,756,0.030108916759490966,691.97,551,0.2008221983909607,588.46,511,0.2024129104614258,726.24,579
15,./data/10nodes/dis_21.txt,0.0032958316802978514,1102.61,781,0.024918270111083985,741.63,578,0.20090894699096679,632.35,535,0.2024853301048279,778.83,636
16,./data/10nodes/dis_16.txt,0.0031337952613830567,1024.83,587,0.02634272575378418,634.16,433,0.20085959434509276,501.56,373,0.20224488019943238,686.07,472
17,./data/10nodes/dis_24.txt,0.0034224629402160645,1106.93,652,0.028166098594665526,769.19,558,0.20073981523513795,662.92,558,0.20223479986190795,841.94,658
18,./data/10nodes/dis_23.txt,0.004224517345428467,993.52,660,0.03064931869506836,664.95,459,0.2008564805984497,540.05,447,0.2023232626914978,713.65,501
19,./data/10nodes/dis_3.txt,0.003666820526123047,993.26,752,0.029699721336364747,679.31,531,0.20074700832366943,554.47,485,0.2020179009437561,728.33,509
20,./data/10nodes/dis_9.txt,0.003818955421447754,1026.32,664,0.02734633207321167,701.5,492,0.2006439447402954,584.6,492,0.20210805654525757,780.31,598
21,./data/10nodes/dis_27.txt,0.004008941650390625,1057.23,666,0.03152183055877686,753.78,601,0.20089099645614625,618.16,523,0.2023390817642212,795.4,645
22,./data/10nodes/dis_17.txt,0.0033418750762939453,1054.54,801,0.025957133769989014,780.53,665,0.20082940816879272,679.84,599,0.20235334634780883,818.92,729
23,./data/10nodes/dis_26.txt,0.003489394187927246,1073.78,770,0.02595473051071167,761.19,563,0.20091346979141236,640.03,563,0.2022401237487793,851.44,691
24,./data/10nodes/dis_7.txt,0.0038492155075073244,939.47,611,0.03126539945602417,637.49,500,0.20070433139801025,530.31,464,0.20252411127090453,662.56,526
25,./data/10nodes/dis_15.txt,0.004298529624938965,937.11,672,0.029874372482299804,686.66,542,0.20063631772994994,568.42,484,0.2018890619277954,679.8,586
26,./data/10nodes/dis_5.txt,0.003662073612213135,1175.89,812,0.02977033853530884,788.68,630,0.20080652952194214,662.82,562,0.2024410104751587,868.51,734
27,./data/10nodes/dis_14.txt,0.0038561439514160157,1085.89,746,0.02882516622543335,750.04,602,0.20087589979171752,627.36,571,0.2017562961578369,829.4,646
28,./data/10nodes/dis_10.txt,0.0037097954750061036,1086.68,773,0.02999338150024414,723.97,549,0.20076566696166992,582.53,455,0.20215513944625854,786.88,569
29,./data/10nodes/dis_19.txt,0.003911256790161133,1215.75,883,0.030481481552124025,821.05,657,0.20086069345474244,684.56,632,0.20224716663360595,938.89,760
