,distance_file,ls_av_elapsed_time,ls_av_cost,ls_best_cost,vnd_av_elapsed_time,vnd_av_cost,vnd_best_cost,bvns_av_elapsed_time,bvns_av_cost,bvns_best_cost,ts_av_elapsed_time,ts_av_cost,ts_best_cost
0,./data/10nodes/dis_29.txt,0.006661303043365478,972.75,689,0.03224780797958374,685.74,502,0.2012108111381531,586.65,502,0.20327211856842042,757.47,574
1,./data/10nodes/dis_1.txt,0.005697078704833984,991.22,739,0.0264943528175354,677.85,499,0.20127646923065184,564.54,499,0.2037026619911194,732.49,575
2,./data/10nodes/dis_12.txt,0.004397187232971191,1032.46,674,0.024455516338348388,655.35,489,0.20122966289520264,531.17,465,0.20333364248275757,726.95,556
3,./data/10nodes/dis_4.txt,0.007017650604248047,925.08,702,0.028382723331451417,699.31,515,0.20110613107681274,578.03,443,0.20255852937698365,725.42,523
4,./data/10nodes/dis_25.txt,0.0051923847198486325,961.73,620,0.028462398052215575,609.45,436,0.20132680416107177,488.84,408,0.20359399080276488,657.67,461
5,./data/10nodes/dis_28.txt,0.006182940006256104,1116.61,841,0.029873769283294677,788.17,568,0.20116196393966676,604.83,530,0.2023571515083313,836.74,588
6,./data/10nodes/dis_8.txt,0.006936275959014892,1006.24,689,0.030554871559143066,703.37,504,0.20106979131698607,581.22,504,0.20308258295059203,759.89,612
7,./data/10nodes/dis_13.txt,0.0060836076736450195,939.68,664,0.02932327747344971,676.54,485,0.20114101886749267,543.06,464,0.20297398090362548,711.63,543
8,./data/10nodes/dis_22.txt,0.005590884685516357,1014.12,693,0.028998734951019286,684.87,481,0.20103221416473388,536.4,426,0.2028641176223755,743.77,537
9,./data/10nodes/dis_0.txt,0.00482973575592041,1049.38,815,0.027376859188079833,700.02,540,0.2013476872444153,565.74,511,0.2036632776260376,781.19,588
10,./data/10nodes/dis_6.txt,0.006027402877807617,1133.83,791,0.030498483180999757,813.79,554,0.20093350648880004,659.85,554,0.20243565797805785,882.72,684
11,./data/10nodes/dis_11.txt,0.005565645694732666,1046.35,687,0.02735926628112793,719.43,571,0.201145441532135,589.32,498,0.20303608179092408,747.55,545
12,./data/10nodes/dis_18.txt,0.006661860942840576,1017.14,731,0.031564855575561525,702.26,545,0.20121130228042602,588.66,476,0.20351882457733153,728.59,533
13,./data/10nodes/dis_2.txt,0.005322120189666748,1013.2,684,0.02817044734954834,645.24,496,0.20137113571166992,544.13,455,0.20358003854751586,721.13,463
14,./data/10nodes/dis_20.txt,0.006762487888336182,974.64,673,0.02919381618499756,693.88,556,0.2013203525543213,592.48,533,0.20389972448349,724.32,566
15,./data/10nodes/dis_21.txt,0.00506507158279419,1084.76,823,0.02789201259613037,735.85,560,0.2011418890953064,633.28,535,0.2035477614402771,776.04,625
16,./data/10nodes/dis_16.txt,0.005418252944946289,980.37,600,0.028052427768707276,632.88,422,0.2013111662864685,489.51,373,0.20294103384017945,681.57,452
17,./data/10nodes/dis_24.txt,0.005005180835723877,1114.64,664,0.0295849347114563,768.28,584,0.20111960649490357,643.49,558,0.20371066331863402,836.15,626
18,./data/10nodes/dis_23.txt,0.006903996467590332,941.35,590,0.03158809661865234,671.81,447,0.20112340927124023,548.67,447,0.20342763185501098,712.46,534
19,./data/10nodes/dis_3.txt,0.005829572677612305,959.87,666,0.0289794921875,677.34,487,0.20119547367095947,555.09,485,0.20322914361953737,733.6,555
20,./data/10nodes/dis_9.txt,0.006586754322052002,980.27,608,0.029177973270416258,716.05,564,0.2012674880027771,604.88,492,0.20278084754943848,785.93,624
21,./data/10nodes/dis_27.txt,0.0063521480560302735,1049.72,682,0.03226262092590332,741.14,523,0.20125463485717773,615.39,523,0.20257540941238403,805.35,613
22,./data/10nodes/dis_17.txt,0.004530367851257325,1056.37,848,0.029072988033294677,766.17,656,0.20138778686523437,682.17,599,0.2031561851501465,818.27,688
23,./data/10nodes/dis_26.txt,0.005379650592803955,1083.34,821,0.02558265447616577,747.33,563,0.20119436979293823,633.54,563,0.2029694938659668,829.99,641
24,./data/10nodes/dis_7.txt,0.00648979902267456,899.9,654,0.030961856842041016,654.94,487,0.2011576747894287,534.77,463,0.20261406660079956,665.19,473
25,./data/10nodes/dis_15.txt,0.006215732097625732,947.09,634,0.030528013706207276,679.32,515,0.20124759912490844,570.43,484,0.20359970331192018,689.31,560
26,./data/10nodes/dis_5.txt,0.005558209419250488,1112.47,759,0.030984690189361574,788.64,562,0.2010846710205078,656.73,562,0.2023586392402649,866.04,625
27,./data/10nodes/dis_14.txt,0.00590909481048584,1050.26,779,0.028269457817077636,749.6,598,0.20123912811279296,628.0,571,0.20295000076293945,814.2,625
28,./data/10nodes/dis_10.txt,0.005607459545135498,1093.85,787,0.03129763126373291,713.59,512,0.2011826753616333,576.95,455,0.20326881885528564,793.81,612
29,./data/10nodes/dis_19.txt,0.005605630874633789,1197.84,936,0.029928405284881592,811.19,639,0.20123682022094727,687.07,632,0.20250882148742677,941.96,730
