,distance_file,ls_av_elapsed_time,ls_av_cost,ls_best_cost,vnd_av_elapsed_time,vnd_av_cost,vnd_best_cost,bvns_av_elapsed_time,bvns_av_cost,bvns_best_cost,ts_av_elapsed_time,ts_av_cost,ts_best_cost
0,./data/50nodes/dis_74.txt,0.023326396942138672,9016.0,9016,0.23204779624938965,3228.0,3228,10.003060102462769,2051.0,2051,10.015224695205688,3856.0,3856
1,./data/50nodes/dis_51.txt,0.013350248336791992,10919.0,10919,0.25113821029663086,3014.0,3014,9.998398542404175,2122.0,2122,10.018439769744873,4359.0,4359
2,./data/50nodes/dis_50.txt,0.019695043563842773,9545.0,9545,0.26340389251708984,3291.0,3291,9.997226238250732,2143.0,2143,9.999915838241577,3950.0,3950
3,./data/50nodes/dis_72.txt,0.07665085792541504,7594.0,7594,0.23583221435546875,2863.0,2863,9.998846530914307,2219.0,2219,10.023389339447021,4084.0,4084
4,./data/50nodes/dis_29.txt,0.01981806755065918,10249.0,10249,0.20952367782592773,3764.0,3764,9.999385595321655,2078.0,2078,10.033050060272217,4149.0,4149
5,./data/50nodes/dis_1.txt,0.016420364379882812,9821.0,9821,0.2603037357330322,3424.0,3424,9.997642517089844,2073.0,2073,10.02210021018982,4440.0,4440
6,./data/50nodes/dis_12.txt,0.013067245483398438,10241.0,10241,0.28212571144104004,2949.0,2949,9.998128652572632,2181.0,2181,10.003342866897583,4105.0,4105
7,./data/50nodes/dis_85.txt,0.009862422943115234,10279.0,10279,0.2208244800567627,3587.0,3587,9.99751091003418,2075.0,2075,10.01951289176941,4297.0,4297
8,./data/50nodes/dis_77.txt,0.016572237014770508,9527.0,9527,0.20322632789611816,3366.0,3366,9.999470710754395,2092.0,2092,10.004979848861694,3744.0,3744
9,./data/50nodes/dis_55.txt,0.05247235298156738,8602.0,8602,0.21988940238952637,3476.0,3476,9.999425649642944,1905.0,1905,10.001084566116333,4080.0,4080
10,./data/50nodes/dis_57.txt,0.03981351852416992,9566.0,9566,0.23778390884399414,3437.0,3437,9.998520851135254,2263.0,2263,10.009815216064453,4321.0,4321
11,./data/50nodes/dis_37.txt,0.02306199073791504,9638.0,9638,0.2187943458557129,3501.0,3501,9.998724699020386,2078.0,2078,10.026620626449585,4446.0,4446
12,./data/50nodes/dis_4.txt,0.030306577682495117,8619.0,8619,0.28363752365112305,3104.0,3104,10.000607967376709,2181.0,2181,10.031025886535645,3958.0,3958
13,./data/50nodes/dis_88.txt,0.016141176223754883,10674.0,10674,0.2983264923095703,2654.0,2654,9.997659921646118,2054.0,2054,10.037504196166992,4018.0,4018
14,./data/50nodes/dis_25.txt,0.07022237777709961,7997.0,7997,0.2032315731048584,4070.0,4070,10.00178861618042,2154.0,2154,10.010776996612549,4206.0,4206
15,./data/50nodes/dis_28.txt,0.02959132194519043,9861.0,9861,0.2363743782043457,3355.0,3355,9.999293804168701,2112.0,2112,10.012176036834717,4444.0,4444
16,./data/50nodes/dis_86.txt,0.10006380081176758,6860.0,6860,0.23399615287780762,3298.0,3298,9.998625755310059,2146.0,2146,10.021355152130127,4246.0,4246
17,./data/50nodes/dis_75.txt,0.00982046127319336,10639.0,10639,0.24065423011779785,3070.0,3070,9.997381687164307,2258.0,2258,10.012393951416016,3821.0,3821
18,./data/50nodes/dis_90.txt,0.030071258544921875,9972.0,9972,0.25775623321533203,3607.0,3607,9.997117519378662,2219.0,2219,10.03738522529602,4616.0,4616
19,./data/50nodes/dis_8.txt,0.006548643112182617,10082.0,10082,0.2056112289428711,3155.0,3155,10.000894546508789,2140.0,2140,10.033992528915405,4145.0,4145
20,./data/50nodes/dis_35.txt,0.01639103889465332,10673.0,10673,0.2171626091003418,3124.0,3124,9.997140407562256,1988.0,1988,10.039510488510132,4434.0,4434
