,distance_file,ls_av_elapsed_time,ls_av_cost,ls_best_cost,vnd_av_elapsed_time,vnd_av_cost,vnd_best_cost,bvns_av_elapsed_time,bvns_av_cost,bvns_best_cost,ts_av_elapsed_time,ts_av_cost,ts_best_cost
0,./data/50nodes/dis_74.txt,0.06085777282714844,6302.0,6302,0.18381047248840332,3492.0,3492,9.996816396713257,1920.0,1920,10.018797636032104,4398.0,4398
1,./data/50nodes/dis_51.txt,0.03584098815917969,8322.0,8322,0.18621540069580078,3677.0,3677,10.000582218170166,2019.0,2019,10.024861335754395,4262.0,4262
2,./data/50nodes/dis_50.txt,0.08900928497314453,5626.0,5626,0.22928333282470703,3202.0,3202,9.998109579086304,2134.0,2134,10.016311407089233,3805.0,3805
3,./data/50nodes/dis_72.txt,0.02684330940246582,8098.0,8098,0.2729530334472656,3172.0,3172,10.00048041343689,2079.0,2079,9.997311115264893,4106.0,4106
4,./data/50nodes/dis_29.txt,0.010232210159301758,7773.0,7773,0.28809666633605957,2940.0,2940,9.997323274612427,1933.0,1933,10.01971435546875,4073.0,4073
5,./data/50nodes/dis_1.txt,0.003423452377319336,9347.0,9347,0.19045639038085938,3793.0,3793,9.999967575073242,2159.0,2159,10.034286499023438,3867.0,3867
6,./data/50nodes/dis_12.txt,0.03324723243713379,8022.0,8022,0.16968989372253418,3331.0,3331,9.999627828598022,2081.0,2081,10.006382942199707,3781.0,3781
7,./data/50nodes/dis_85.txt,0.04730510711669922,6466.0,6466,0.1939697265625,3424.0,3424,9.998959302902222,2213.0,2213,10.014508247375488,4290.0,4290
8,./data/50nodes/dis_77.txt,0.03420209884643555,7639.0,7639,0.27350521087646484,2650.0,2650,9.998598098754883,2195.0,2195,10.02425765991211,3567.0,3567
9,./data/50nodes/dis_55.txt,0.016996145248413086,8388.0,8388,0.18779611587524414,3436.0,3436,9.997886896133423,2102.0,2102,10.039459228515625,4450.0,4450
10,./data/50nodes/dis_57.txt,0.05415201187133789,7042.0,7042,0.2865018844604492,3085.0,3085,9.9988431930542,2053.0,2053,10.012527704238892,4110.0,4110
11,./data/50nodes/dis_37.txt,0.06842947006225586,7292.0,7292,0.2265005111694336,2961.0,2961,10.006712198257446,2144.0,2144,10.012892961502075,4375.0,4375
12,./data/50nodes/dis_4.txt,0.010004520416259766,7838.0,7838,0.18003201484680176,3765.0,3765,9.998345136642456,2220.0,2220,10.038120031356812,3878.0,3878
13,./data/50nodes/dis_88.txt,0.010725736618041992,8773.0,8773,0.14020323753356934,3486.0,3486,9.99996566772461,2121.0,2121,10.039073705673218,3778.0,3778
14,./data/50nodes/dis_25.txt,0.02007293701171875,9109.0,9109,0.2386035919189453,2983.0,2983,9.997235298156738,2160.0,2160,10.02760100364685,3941.0,3941
15,./data/50nodes/dis_28.txt,0.013467073440551758,8411.0,8411,0.2724916934967041,3046.0,3046,9.999085426330566,2150.0,2150,10.017408847808838,4544.0,4544
16,./data/50nodes/dis_86.txt,0.03697061538696289,7609.0,7609,0.1979827880859375,3154.0,3154,9.999708652496338,2221.0,2221,10.011598587036133,4154.0,4154
17,./data/50nodes/dis_75.txt,0.06359195709228516,7209.0,7209,0.18922829627990723,2949.0,2949,9.999467611312866,2118.0,2118,9.998345851898193,4338.0,4338
18,./data/50nodes/dis_90.txt,0.027187347412109375,8369.0,8369,0.22054338455200195,3679.0,3679,10.000574588775635,2141.0,2141,10.018537521362305,4609.0,4609
19,./data/50nodes/dis_8.txt,0.004000186920166016,8762.0,8762,0.2565500736236572,3307.0,3307,9.997522592544556,1994.0,1994,10.028786659240723,4306.0,4306
20,./data/50nodes/dis_35.txt,0.006882190704345703,8873.0,8873,0.15041446685791016,3632.0,3632,10.001934289932251,2200.0,2200,10.008578062057495,4170.0,4170
21,./data/50nodes/dis_82.txt,0.04684591293334961,6920.0,6920,0.25295519828796387,3356.0,3356,10.003168821334839,2159.0,2159,10.019628286361694,4182.0,4182
22,./data/50nodes/dis_13.txt,0.04060769081115723,7329.0,7329,0.17183613777160645,3397.0,3397,9.997682332992554,2139.0,2139,10.02530813217163,4271.0,4271
23,./data/50nodes/dis_53.txt,0.04375457763671875,7024.0,7024,0.1855487823486328,3198.0,3198,9.99891471862793,1973.0,1973,10.020698070526123,4173.0,4173
24,./data/50nodes/dis_31.txt,0.0239410400390625,8656.0,8656,0.22680139541625977,2946.0,2946,9.998533010482788,2327.0,2327,10.026834964752197,4593.0,4593
25,./data/50nodes/dis_47.txt,0.006831169128417969,8365.0,8365,0.22479510307312012,3215.0,3215,9.99988341331482,2149.0,2149,10.005868911743164,4241.0,4241
26,./data/50nodes/dis_52.txt,0.058683156967163086,7265.0,7265,0.20706748962402344,3393.0,3393,9.998245239257812,2254.0,2254,10.002140998840332,4475.0,4475
27,./data/50nodes/dis_70.txt,0.043755531311035156,6946.0,6946,0.2895362377166748,3090.0,3090,10.007020235061646,2111.0,2111,10.007670879364014,4229.0,4229
28,./data/50nodes/dis_92.txt,0.010278701782226562,8875.0,8875,0.18256521224975586,3828.0,3828,9.997735023498535,2018.0,2018,10.015103578567505,3951.0,3951
29,./data/50nodes/dis_22.txt,0.006812334060668945,8436.0,8436,0.18641304969787598,3510.0,3510,10.001143217086792,2070.0,2070,10.035835981369019,4501.0,4501
